epoch,train_loss,val_loss,lr,elapsed_s
1203,0.005006,0.005930,1.75e-05,139.2
1204,0.005144,0.006576,1.74e-05,139.2
1205,0.004991,0.006172,1.73e-05,139.2
1206,0.005146,0.006858,1.72e-05,139.2
1207,0.005122,0.006798,1.71e-05,139.2
1208,0.004772,0.006381,1.70e-05,139.2
1209,0.004733,0.006298,1.69e-05,139.2
1210,0.004909,0.006860,1.68e-05,139.2
1211,0.005001,0.006316,1.67e-05,139.2
1212,0.004743,0.006005,1.66e-05,139.2
1213,0.005158,0.006831,1.65e-05,139.1
1214,0.005018,0.006968,1.64e-05,139.1
1215,0.004927,0.006707,1.63e-05,139.2
1216,0.004711,0.007349,1.62e-05,139.2
1217,0.004651,0.006497,1.61e-05,139.3
1218,0.005093,0.006030,1.60e-05,139.2
1219,0.005040,0.006756,1.59e-05,139.1
1220,0.004666,0.006165,1.58e-05,139.2
1221,0.005067,0.006095,1.57e-05,139.2
1222,0.005006,0.006912,1.56e-05,139.3
1223,0.005001,0.006663,1.55e-05,139.2
1224,0.004801,0.006643,1.54e-05,139.3
1225,0.004884,0.005829,1.53e-05,139.3
1226,0.004969,0.006227,1.52e-05,139.3
1227,0.004530,0.005939,1.51e-05,139.4
1228,0.004898,0.006458,1.50e-05,139.2
1229,0.004888,0.006963,1.50e-05,139.1
1230,0.004628,0.006164,1.49e-05,139.3
1231,0.004685,0.007325,1.48e-05,139.1
1232,0.004680,0.005784,1.47e-05,139.2
1233,0.004946,0.005744,1.46e-05,139.4
1234,0.004726,0.005733,1.45e-05,140.0
1235,0.005033,0.005775,1.44e-05,139.3
1236,0.004928,0.006068,1.43e-05,139.2
1237,0.004862,0.006957,1.42e-05,139.2
1238,0.004873,0.005774,1.41e-05,139.3
1239,0.005047,0.006670,1.40e-05,140.1
1240,0.004881,0.007168,1.40e-05,140.0
1241,0.004961,0.005598,1.39e-05,139.2
1242,0.004790,0.005051,1.38e-05,139.4
1243,0.004826,0.006415,1.37e-05,139.3
1244,0.005183,0.005573,1.36e-05,139.3
1245,0.004868,0.006767,1.35e-05,139.3
1246,0.005102,0.005452,1.34e-05,139.3
1247,0.005020,0.005900,1.33e-05,139.3
1248,0.004806,0.006681,1.32e-05,139.2
1249,0.005021,0.006823,1.32e-05,139.3
1250,0.004806,0.006439,1.31e-05,139.3
1251,0.005363,0.007422,1.30e-05,139.3
1252,0.004839,0.007003,1.29e-05,139.3
1253,0.004745,0.006303,1.28e-05,139.2
1254,0.004421,0.006448,1.27e-05,139.8
1255,0.004789,0.005707,1.26e-05,139.8
1256,0.004715,0.005633,1.26e-05,139.9
1257,0.004824,0.005717,1.25e-05,139.3
1258,0.004590,0.006651,1.24e-05,139.3
1259,0.004874,0.005521,1.23e-05,139.4
1260,0.004936,0.005343,1.22e-05,139.3
1261,0.004729,0.006964,1.21e-05,139.2
1262,0.004961,0.006001,1.21e-05,139.3
1263,0.004821,0.007386,1.20e-05,139.5
1264,0.004747,0.007185,1.19e-05,139.2
1265,0.004928,0.006146,1.18e-05,139.6
1266,0.004890,0.006456,1.17e-05,139.3
1267,0.004828,0.006643,1.16e-05,139.3
1268,0.004752,0.006305,1.16e-05,139.1
1269,0.004728,0.005389,1.15e-05,139.2
1270,0.004669,0.006570,1.14e-05,139.3
1271,0.004856,0.006534,1.13e-05,139.3
1272,0.004765,0.007214,1.12e-05,139.1
1273,0.004762,0.006765,1.12e-05,139.8
1274,0.005175,0.006604,1.11e-05,139.8
1275,0.004891,0.005707,1.10e-05,139.9
1276,0.004736,0.006013,1.09e-05,139.4
1277,0.005002,0.006393,1.08e-05,139.5
1278,0.004741,0.005933,1.08e-05,139.2
1279,0.004972,0.006693,1.07e-05,139.3
1280,0.004941,0.006197,1.06e-05,139.2
1281,0.004808,0.006538,1.05e-05,139.2
1282,0.004755,0.005704,1.05e-05,139.2
1283,0.004950,0.006717,1.04e-05,139.2
1284,0.004613,0.006331,1.03e-05,139.6
1285,0.004776,0.006908,1.02e-05,139.6
1286,0.004772,0.006140,1.02e-05,139.2
1287,0.004771,0.006730,1.01e-05,139.0
1288,0.004598,0.006250,1.00e-05,139.3
1289,0.004768,0.005869,9.94e-06,139.3
1290,0.004597,0.006531,9.86e-06,139.2
1291,0.004867,0.005558,9.79e-06,139.7
1292,0.004710,0.006195,9.72e-06,139.2
1293,0.004800,0.005827,9.64e-06,139.5
1294,0.004818,0.006253,9.57e-06,139.2
1295,0.004617,0.005344,9.50e-06,139.3
1296,0.004654,0.007134,9.43e-06,139.3
1297,0.004667,0.007622,9.36e-06,139.3
1298,0.004662,0.006904,9.28e-06,139.3
1299,0.005031,0.007372,9.21e-06,139.3
1300,0.004403,0.006202,9.14e-06,139.3
1301,0.004504,0.005559,9.07e-06,139.3
1302,0.005038,0.006402,9.00e-06,139.2
1303,0.004905,0.006811,8.93e-06,139.3
1304,0.004801,0.006291,8.86e-06,139.3
1305,0.004846,0.006451,8.80e-06,139.2
1306,0.004975,0.006869,8.73e-06,139.4
1307,0.004885,0.007060,8.66e-06,139.3
1308,0.004808,0.006587,8.59e-06,139.4
1309,0.004781,0.007649,8.52e-06,139.0
1310,0.004824,0.006244,8.46e-06,139.0
1311,0.004859,0.006135,8.39e-06,139.2
1312,0.004813,0.005575,8.32e-06,139.2
1313,0.004941,0.005645,8.26e-06,139.3
1314,0.004882,0.005913,8.19e-06,139.3
1315,0.004673,0.007288,8.12e-06,139.3
1316,0.004753,0.006409,8.06e-06,139.2
1317,0.004656,0.006930,7.99e-06,139.2
1318,0.004536,0.006406,7.93e-06,139.2
1319,0.004753,0.006276,7.87e-06,139.3
1320,0.004690,0.006141,7.80e-06,139.5
1321,0.004873,0.006989,7.74e-06,140.1
1322,0.004967,0.006495,7.68e-06,139.2
1323,0.004720,0.005903,7.61e-06,139.9
1324,0.004676,0.005934,7.55e-06,139.5
1325,0.004450,0.005823,7.49e-06,139.4
1326,0.004469,0.006137,7.43e-06,139.4
1327,0.004527,0.005766,7.36e-06,139.3
1328,0.004931,0.006356,7.30e-06,139.2
1329,0.004843,0.005268,7.24e-06,139.3
1330,0.004812,0.005821,7.18e-06,139.3
1331,0.004647,0.006457,7.12e-06,139.2
1332,0.004806,0.006440,7.06e-06,139.2
1333,0.004558,0.005733,7.00e-06,139.1
1334,0.004858,0.006477,6.94e-06,139.3
1335,0.005060,0.005749,6.88e-06,139.3
1336,0.004759,0.006475,6.83e-06,139.3
1337,0.004533,0.006376,6.77e-06,139.2
1338,0.004562,0.007325,6.71e-06,139.2
1339,0.004718,0.005894,6.65e-06,139.2
1340,0.004918,0.006096,6.60e-06,139.2
1341,0.004690,0.006921,6.54e-06,139.2
1342,0.004676,0.005949,6.48e-06,139.2
1343,0.004689,0.006494,6.43e-06,139.0
1344,0.004744,0.005937,6.37e-06,139.2
1345,0.004556,0.007190,6.32e-06,139.2
1346,0.004609,0.005445,6.26e-06,139.2
1347,0.004746,0.006275,6.21e-06,139.3
1348,0.004696,0.006139,6.15e-06,139.2
1349,0.004342,0.006356,6.10e-06,139.1
1350,0.004739,0.006143,6.04e-06,139.2
1351,0.004678,0.007042,5.99e-06,139.2
1352,0.004663,0.005314,5.94e-06,139.1
1353,0.004746,0.005651,5.88e-06,139.1
1354,0.004633,0.006322,5.83e-06,139.3
1355,0.004872,0.007044,5.78e-06,139.4
1356,0.004655,0.006108,5.73e-06,139.9
1357,0.004983,0.006280,5.68e-06,139.4
1358,0.004747,0.005566,5.63e-06,139.3
1359,0.004900,0.006072,5.58e-06,139.3
1360,0.004601,0.006432,5.53e-06,139.8
1361,0.005009,0.005906,5.48e-06,139.3
1362,0.004936,0.005479,5.43e-06,139.4
1363,0.004757,0.005791,5.38e-06,139.2
1364,0.004556,0.006578,5.33e-06,139.4
1365,0.005006,0.006713,5.28e-06,139.2
1366,0.004684,0.006569,5.23e-06,139.2
1367,0.004867,0.005223,5.18e-06,139.2
1368,0.004509,0.005890,5.14e-06,139.4
1369,0.004433,0.005795,5.09e-06,139.4
1370,0.004649,0.006550,5.04e-06,139.2
1371,0.004735,0.006924,5.00e-06,139.2
1372,0.004605,0.005330,4.95e-06,139.3
1373,0.004659,0.006422,4.91e-06,139.5
1374,0.004510,0.006360,4.86e-06,140.3
1375,0.004635,0.006652,4.82e-06,140.3
1376,0.004596,0.005756,4.77e-06,139.7
1377,0.004649,0.006497,4.73e-06,139.4
1378,0.004809,0.007027,4.68e-06,139.8
1379,0.004527,0.006270,4.64e-06,139.2
1380,0.004971,0.005652,4.60e-06,139.4
1381,0.004479,0.005187,4.55e-06,139.3
1382,0.004707,0.005334,4.51e-06,139.2
1383,0.004803,0.006246,4.47e-06,139.3
1384,0.004662,0.007064,4.43e-06,139.1
1385,0.004795,0.005993,4.38e-06,139.4
1386,0.004920,0.006060,4.34e-06,139.2
1387,0.004749,0.005825,4.30e-06,139.3
1388,0.004526,0.006468,4.26e-06,139.3
1389,0.004630,0.006505,4.22e-06,139.3
1390,0.004847,0.006464,4.18e-06,139.3
1391,0.004519,0.006505,4.14e-06,139.4
1392,0.004721,0.005517,4.10e-06,139.7
1393,0.004955,0.006116,4.07e-06,140.4
1394,0.004799,0.006344,4.03e-06,139.4
1395,0.004578,0.006041,3.99e-06,140.2
1396,0.004761,0.005499,3.95e-06,139.7
1397,0.004665,0.005938,3.92e-06,139.3
1398,0.004547,0.005492,3.88e-06,139.4
1399,0.004586,0.006122,3.84e-06,139.4
1400,0.004644,0.006100,3.81e-06,139.3
1401,0.004615,0.006791,3.77e-06,139.3
1402,0.004941,0.007162,3.73e-06,139.3
1403,0.004523,0.006384,3.70e-06,139.3
1404,0.004666,0.005703,3.66e-06,139.3
1405,0.004475,0.006170,3.63e-06,140.2
1406,0.004890,0.007018,3.60e-06,139.9
1407,0.004630,0.005324,3.56e-06,139.4
1408,0.004521,0.006512,3.53e-06,139.4
1409,0.004646,0.005595,3.50e-06,139.4
1410,0.004870,0.005821,3.46e-06,139.3
1411,0.005059,0.007296,3.43e-06,139.3
1412,0.004567,0.005883,3.40e-06,139.6
1413,0.004395,0.007134,3.37e-06,140.1
1414,0.004460,0.005545,3.34e-06,139.5
1415,0.004523,0.005636,3.31e-06,139.1
1416,0.004703,0.006819,3.28e-06,139.3
1417,0.005090,0.005171,3.25e-06,139.3
1418,0.004751,0.005814,3.22e-06,139.3
1419,0.004554,0.005918,3.19e-06,139.2
1420,0.004654,0.005643,3.16e-06,139.3
1421,0.004834,0.006103,3.13e-06,139.2
1422,0.004996,0.005688,3.10e-06,139.3
1423,0.004698,0.006821,3.07e-06,139.2
1424,0.004645,0.006255,3.04e-06,139.1
1425,0.004873,0.005870,3.02e-06,139.2
1426,0.004542,0.007333,2.99e-06,139.2
1427,0.004809,0.005916,2.96e-06,139.8
1428,0.004845,0.006104,2.94e-06,139.5
1429,0.004981,0.006697,2.91e-06,139.3
1430,0.004595,0.007818,2.89e-06,139.2
1431,0.005075,0.006050,2.86e-06,139.3
1432,0.004599,0.006363,2.84e-06,139.3
1433,0.004672,0.006674,2.81e-06,139.4
1434,0.004713,0.006332,2.79e-06,139.3
1435,0.004574,0.007200,2.76e-06,139.3
1436,0.004518,0.007387,2.74e-06,139.3
1437,0.004620,0.005644,2.72e-06,139.3
1438,0.004572,0.006051,2.70e-06,139.3
1439,0.004675,0.005916,2.67e-06,139.2
1440,0.004497,0.005785,2.65e-06,139.3
1441,0.004639,0.006900,2.63e-06,139.3
1442,0.004632,0.007214,2.61e-06,139.3
1443,0.004497,0.006144,2.59e-06,139.2
1444,0.004756,0.005620,2.57e-06,139.1
1445,0.004725,0.006795,2.55e-06,139.2
1446,0.004645,0.007640,2.53e-06,138.8
1447,0.004497,0.006835,2.51e-06,139.0
1448,0.004856,0.006421,2.49e-06,138.9
1449,0.004627,0.005445,2.47e-06,139.0
1450,0.004679,0.006139,2.45e-06,139.0
1451,0.004572,0.006200,2.43e-06,139.2
1452,0.004802,0.007018,2.42e-06,139.0
1453,0.004580,0.006813,2.40e-06,139.1
1454,0.004851,0.006289,2.38e-06,139.1
1455,0.004825,0.007669,2.37e-06,139.2
1456,0.004558,0.006014,2.35e-06,139.0
1457,0.004566,0.007054,2.33e-06,139.0
1458,0.004605,0.006241,2.32e-06,139.1
1459,0.004674,0.006583,2.30e-06,139.2
1460,0.004546,0.006812,2.29e-06,139.3
1461,0.004618,0.005740,2.28e-06,139.3
1462,0.004693,0.005088,2.26e-06,139.4
1463,0.005038,0.007215,2.25e-06,139.4
1464,0.004807,0.006680,2.23e-06,139.3
1465,0.004584,0.006810,2.22e-06,139.2
1466,0.004490,0.006959,2.21e-06,139.2
1467,0.004757,0.006070,2.20e-06,139.3
1468,0.004828,0.005580,2.19e-06,139.3
1469,0.004431,0.006570,2.17e-06,139.7
1470,0.004691,0.006644,2.16e-06,139.2
1471,0.004545,0.005578,2.15e-06,139.3
1472,0.004648,0.006799,2.14e-06,139.7
1473,0.004561,0.006326,2.13e-06,139.9
1474,0.004638,0.006759,2.12e-06,139.2
1475,0.004272,0.007448,2.11e-06,139.2
1476,0.004692,0.006319,2.10e-06,139.3
1477,0.004686,0.005951,2.10e-06,139.3
1478,0.004873,0.006956,2.09e-06,139.4
1479,0.004639,0.005982,2.08e-06,139.2
1480,0.004597,0.006409,2.07e-06,139.2
1481,0.004469,0.007137,2.07e-06,139.3
1482,0.004780,0.007223,2.06e-06,139.5
1483,0.004920,0.005923,2.05e-06,139.4
1484,0.004627,0.006076,2.05e-06,139.5
1485,0.004815,0.006562,2.04e-06,139.3
1486,0.004764,0.006743,2.04e-06,139.3
1487,0.004353,0.005835,2.03e-06,139.2
1488,0.004640,0.005638,2.03e-06,139.3
1489,0.004705,0.005981,2.02e-06,139.5
1490,0.004545,0.006828,2.02e-06,139.7
1491,0.004676,0.006826,2.01e-06,139.3
1492,0.004572,0.006182,2.01e-06,139.3
1493,0.004502,0.006441,2.01e-06,139.4
1494,0.004474,0.007235,2.01e-06,139.3
1495,0.004767,0.007282,2.00e-06,139.3
1496,0.004516,0.006443,2.00e-06,140.1
1497,0.004344,0.005872,2.00e-06,139.3
1498,0.004867,0.006104,2.00e-06,139.3
1499,0.004686,0.005563,2.00e-06,139.2
1500,0.004566,0.005611,2.00e-06,139.3
